review_id,review_title,review_comment,review_star_rating,review_link,review_author_id,review_author,review_author_url,review_author_avatar,review_images,review_video,review_date,is_verified_purchase,helpful_vote_statement,reviewed_product_asin,is_vine
BLY95UUGL4BBY9E,Would order again,Great phone perfect condition but Battery only 83% gonna have to replace the battery but I love the phone ,1,https://www.amazon.com/gp/customer-reviews/4EF276DQBT3KZ5Q,5DR1PN1IJ6NBZUE,John Doe,https://www.amazon.com/gp/profile/amzn1.account.64UM04DL4P6R4QO,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 11, 2025",False,,7LJBXPPJYS,True
D0XOVB4LE5ORNEP,Phone as described,"Excelente, iphone 11 de 128GB y en excelentes condiciones, lo único físico es ese rayón en una esquina, que con un protector no se notará. La batería esta a 84% Parece totalmente nuevo, estoy muy satisfecho con la compra. Es la segunda vez que compro Iphone renovados y siempre han funcionado muy bien.",3,https://www.amazon.com/gp/customer-reviews/51GZQL4IX60OI5Q,Y7KNKGQDSKTUHSZ,John Doe,https://www.amazon.com/gp/profile/amzn1.account.3B7ORNKCOZ94R60,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 11, 2025",True,,3X6BVCY0DS,True
PIHKR1NYT9G6UH6,Disappointed,"The design is sleek and modern, and it performs flawlessly.",4,https://www.amazon.com/gp/customer-reviews/300XM9LIXW424MQ,M2OPYB7FIFAY0GQ,John Doe,https://www.amazon.com/gp/profile/amzn1.account.13LEJEAPNDDKKCD,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 24, 2025",True,,B3E9K0BGJZ,False
055A250S3LWN870,Not as described,Works great. Good price. I’ll never pay thousands of dollars for a new phone. This is my second refurbished phone and both worked great. My 8 could not support some new games so I replaced it. I recommend it,5,https://www.amazon.com/gp/customer-reviews/6HH3PDJQNWX5I7N,XUJRPUXUOIVG0HA,John Doe,https://www.amazon.com/gp/profile/amzn1.account.Y0QWI3EM9BNJFQC,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 26, 2025",True,,KZEM99M90J,False
OEAB1WZHC052MK7,Could be better,Poor quality and bad performance. Very unhappy with this purchase.,3,https://www.amazon.com/gp/customer-reviews/A52WI4QYT08EHWR,QTXQA9XSB2UG1GR,John Doe,https://www.amazon.com/gp/profile/amzn1.account.JU0TLC8TYH98YSC,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 16, 2025",True,,W4CDQN3GEK,False
KATGWVGAZ56RYRS,Easy setup and Go,A complete waste of my money. I would not recommend this to anyone.,1,https://www.amazon.com/gp/customer-reviews/KOEAB7Z1I2BLKRJ,F5L5JR90PEYZNPE,John Doe,https://www.amazon.com/gp/profile/amzn1.account.7VIO8MTTRM78XOJ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 15, 2025",False,,4YME2QY0JI,True
8CMME1MXZ0RCR7C,Excellent,"I have mixed feelings about this purchase. Some aspects are good, others are not.",4,https://www.amazon.com/gp/customer-reviews/EJY72OYMQPY0L4Y,3QEJ9F2C01ENCT1,John Doe,https://www.amazon.com/gp/profile/amzn1.account.E6Z3XJPJIBO4T26,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 27, 2025",True,,9A8AOMW7QE,False
1M8O1786H3KYIPF,It's okay,shipping was quick quality of phone was excellent wonderful for my 8 year old,2,https://www.amazon.com/gp/customer-reviews/PAMGKI1QUHSJ9J1,I2YKU43KYJHJW3I,John Doe,https://www.amazon.com/gp/profile/amzn1.account.RO98BAL6B1GSKK8,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on April 09, 2025",True,,3NPCUC9H7A,False
PKH5NHPBVPSYKZ5,Good quality,"It works, but I think there are better options out there.",4,https://www.amazon.com/gp/customer-reviews/1M4F28LJHIB8FQO,ARMSU88VNG59ILL,John Doe,https://www.amazon.com/gp/profile/amzn1.account.EFSOJZ3YJ6G9RT8,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on April 22, 2025",True,,UNQBCN45X4,False
ZHJSHSRAQ3X7WQB,Apple iPhone 11 Review: A Reliable Backup That Feels Like New,So far am satisfied with the purchase,2,https://www.amazon.com/gp/customer-reviews/5O7RCIJWT7FYAL4,PJNYRXL8FO90ULL,John Doe,https://www.amazon.com/gp/profile/amzn1.account.IN4128XTRRJX15V,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 18, 2025",True,,L8473R8T7K,True
CDYAO1T8HE2790U,Got the best version,The product stopped working within a week. Very frustrating experience.,5,https://www.amazon.com/gp/customer-reviews/MC7TGIDG28MADCO,KFDHIKJX6PE5486,John Doe,https://www.amazon.com/gp/profile/amzn1.account.LL9SK18B0FHYTML,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on May 18, 2025",True,,SGPVWN7RLF,False
WGOMV8TN77MLU1J,iphone 11,Great phone perfect condition but Battery only 83% gonna have to replace the battery but I love the phone ,5,https://www.amazon.com/gp/customer-reviews/DG09YDPOUECPLAU,0082VF09JI0P03P,John Doe,https://www.amazon.com/gp/profile/amzn1.account.JLS3BN2JAWH4GXS,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on April 29, 2025",True,,EY8XZ3F3HE,True
8TQYYBTTFA9RWAZ,Excellent,Nice phone work very cool,5,https://www.amazon.com/gp/customer-reviews/UDO3NH47K1QTUS1,NCUED616KZQFX0T,John Doe,https://www.amazon.com/gp/profile/amzn1.account.147XEYBHMY46FMQ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 01, 2025",True,,INJ5RE2EO5,True
LHW7TPBS0EN3M6R,battery,"The seller was required to provide me a phone with at least 80% of its battery life remaining. The one they sent me had only 76%. The screen was apparently new on this refurbished phone, which is great ... but on startup, the phone gave a warning about having a non-Apple display. Otherwise, it looks and works great.",3,https://www.amazon.com/gp/customer-reviews/W4JG4FN45YAKTW9,3ULFZ67M8TK7BPN,John Doe,https://www.amazon.com/gp/profile/amzn1.account.OXACJWAT2E37B11,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 28, 2025",False,,98VD6AA9IZ,True
209EUA1E7IB284L,Buyer beware,"Great working phone.
Also great price.
Be sure to get all the info you can for install.",3,https://www.amazon.com/gp/customer-reviews/MM5SII3ME8UIT0R,HYANUV3P7HC1IPQ,John Doe,https://www.amazon.com/gp/profile/amzn1.account.IDLK0BNV74U1SAC,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 22, 2025",True,,IEWAARIPAV,True
CEE2IWV0MSD03VP,Prácticamente nuevo Iphone a precio accesible,"Holy crap! I bought this phone 4 days ago, just got here a couple hours ago. I honestly read the reviews and was a bit anxious but it worked out well for me. It is in AMAZING condition, yet it did arrive completely dead but came with a charger and a box. I set it up and there isn't a SINGLE scratch on here. facial recognition works and camera quality is amazing. I'm very thankful it worked out well. I was so excited! I'll update in a month or so to let you know how it's doing but it's very good. I got good condition but I was expecting wayyyyy worse, but its amazing! I love it! thank you so much!!",4,https://www.amazon.com/gp/customer-reviews/NFZ2615NT3WEVYG,CV543LMXAJGLSIP,John Doe,https://www.amazon.com/gp/profile/amzn1.account.RBBD7MUK892I1BI,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 26, 2025",True,,VIK6VEGLH7,False
I1PBMZ7HNTKCO3C,Would order again,"Great working phone.
Also great price.
Be sure to get all the info you can for install.",1,https://www.amazon.com/gp/customer-reviews/4UY2RXTVO5SD6DQ,VSC843LB2DHYRTW,John Doe,https://www.amazon.com/gp/profile/amzn1.account.PXWE0RX5VHHRM2T,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on January 23, 2025",True,,CXU5H2O7W9,True
ST899PYHR1H7CHG,Exceeded expectations,The color is completely different from the pictures. Misleading.,3,https://www.amazon.com/gp/customer-reviews/TKAS4PE1XQ504T6,W2DIISK2X00ZVE5,John Doe,https://www.amazon.com/gp/profile/amzn1.account.APJM8M5B0DKH5IC,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on April 02, 2025",True,,WI54YWDQKQ,True
A7M7SRXIIHDQ7WK,So far so good!,"I have mixed feelings about this purchase. Some aspects are good, others are not.",5,https://www.amazon.com/gp/customer-reviews/OP73NQN0O2XOIQB,OGSP9W8OXAPXV2M,John Doe,https://www.amazon.com/gp/profile/amzn1.account.TZT9QXN3ODPYNF4,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 07, 2025",False,,1P8L3LO50Q,False
GAUNKRQXIB4LSD9,No scratches,I am very disappointed. The product broke after only a few uses.,4,https://www.amazon.com/gp/customer-reviews/PQCR4HASY2QJZ0F,L3WNLH6MQIR44Q2,John Doe,https://www.amazon.com/gp/profile/amzn1.account.C47RHWV5P34YH1Q,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 31, 2025",True,,BLC5MP8DU1,True
Y2QWGWU2ZMHTQV6,Could be better,"I ordered this phone and received it in less than 4 days. I chose the “excellent” condition out of all the renewed options. It is a lot bigger than I expected, but then again, I didn’t check the dimensions before I ordered it. The phone was packaged in a single bubble wrap sleeve. The box it came in contained a wall adapter and charging cable. The phone is almost flawless except for some scuff marks around the charging port. There are also some scuff marks around the volume up button.

I like that the color of the iPhone is a muted lavender color rather than a vibrant purple. The phone came with a screen protector already installed. I didn’t realize this until hours later while I was setting up the phone. The battery health is set at 90%, and this was written on the bubble wrap sleeve.

The one thing I will say about this phone is that it does lack a working left speaker on the bottom. The other reviews all seem to mention the speaker problem, and I hate to agree. It’s not a dealbreaker, but I do wish the audio was up to par with the “excellent” condition the phone is supposed to be in.

By the way, this phone was sold to me by Electronic Deals. They seem to have a slightly above average reputation. I love the fact it has 128gb of storage. I upgraded from a refurbished iPhone 7, and I think I made a good decision! I like my new phone. I just need to get used to not having a home button lol.",3,https://www.amazon.com/gp/customer-reviews/BOTPZ8MWNECB6NO,M2WGKLTUBZU8E4R,John Doe,https://www.amazon.com/gp/profile/amzn1.account.2IHHK8ZHIJQ6YKQ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 04, 2025",False,,H3893WI37L,True
RPGOCZNUVIYAD8O,Not as described,"The quality is average for the price. Not great, but not terrible.",4,https://www.amazon.com/gp/customer-reviews/60RDA4R1F51A8EJ,HCWBF95P26W57SE,John Doe,https://www.amazon.com/gp/profile/amzn1.account.DTB78G7NWKQ2OUZ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on January 04, 2025",True,,EOYOU8NJZP,True
CP7KIO1RFLVJOK1,Exceeded expectations,Loved this phone smm but be careful bc the back breaks easily,2,https://www.amazon.com/gp/customer-reviews/LA0ZM3QSB90WIJD,VX5TP1X92WZ68U9,John Doe,https://www.amazon.com/gp/profile/amzn1.account.F730TKSTW8ORLHL,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 17, 2025",False,,PM3XSHXXM7,False
Q9JN2BH481L822N,Details Matter,"Great working phone.
Also great price.
Be sure to get all the info you can for install.",3,https://www.amazon.com/gp/customer-reviews/UNQB3Z2PJK16396,TO5HRZ48WYHYDZN,John Doe,https://www.amazon.com/gp/profile/amzn1.account.S73ZLMFAQGMTVJS,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 14, 2025",False,,JUWDLPW7Q0,False
X493A810V06PYZ8,Just what I expected,The product has exceeded my expectations. I will definitely be buying from this seller again.,5,https://www.amazon.com/gp/customer-reviews/7NIQFDPVQ27OSP0,FAWTSR28QE2XK0N,John Doe,https://www.amazon.com/gp/profile/amzn1.account.Q5IOA9VZ84JPPQ2,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 22, 2025",True,,EERGQ3L4H7,False
NLXXYLOK4182V7G,Good condition volume is just low,The color is completely different from the pictures. Misleading.,4,https://www.amazon.com/gp/customer-reviews/89MAE4PEL4M8163,IXQZBI4WNWCA2YR,John Doe,https://www.amazon.com/gp/profile/amzn1.account.LF36Y3VRLDJRNDK,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 04, 2025",True,,QLAOXBNTXF,True
ZM5ECJIQB2VSYS4,An Excellent Renewed Choice,Nice phone work very cool,2,https://www.amazon.com/gp/customer-reviews/ED55AH4X57W63RU,8C9XS0MUATB8C79,John Doe,https://www.amazon.com/gp/profile/amzn1.account.C3PZYU1D5QSK3BF,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 24, 2025",False,,THS3JVVYZH,False
97493CH1U0PERQN,EXCELLENT PHONE & BEYOND AMAZING SELLER/CUSTOMER SERVICE!!!,"EDIT: Our daughter was given the phone a few days ago and it has been working great! There is one spot on the right side of the screen that is lighter than anywhere else. The only thing I can think of that would be causing it is something underneath is pressing up against the back side of a recently replaced screen. It's there regardless of what is showing on the screen. All colors and any image and you can still see a small white area that never gets color and then fades into the normal looking screen. It's so small, it's almost unnoticeable. I only put it in the review in case it is indeed something behind the screen and eventually causes issues. Currently, I am happy with the phone. Our daughter loves it and it appears to function perfectly!

Original Review: So far the phone is great! There doesn't appear to be any cosmetic issues at all. The phone turned on, loaded up and accepted my daughter's account login. Battery health is perfect, storage capacity is correct for my order. We won't actually be giving it to our daughter till her birthday in a couple weeks but preliminary inspection went well. Will update the review once we start actually using it but I am happy with the phone so far

IMPORTANT INFO FOR CUSTOMERS: This review is specific to the seller that was assigned to me and DOES NOT represent the product you will be buying. The ""renew"" program compiles every review from every seller and shows it on this one page. Do not make the mistake I made. Reading all these reviews does not represent the product you will receive. The seller you get your product from may not have a single review in this ad. I got lucky, most don't. Do not use these reviews to help in your decision to purchase.",3,https://www.amazon.com/gp/customer-reviews/GP0D3SP8PE917W7,WYFGGZMTM7JYW4E,John Doe,https://www.amazon.com/gp/profile/amzn1.account.AQITMEMTK07RFBW,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 21, 2025",False,,AOK5M5RV12,True
AWM4Z8BNOST40HV,Good phone,So far so good dnt regret purchasing would definitely buy again look new could not believe it was refurbished,5,https://www.amazon.com/gp/customer-reviews/Z7USGUGSS6X3VW2,9TRFJIWDN15098Y,John Doe,https://www.amazon.com/gp/profile/amzn1.account.NIMGLBBY44ECQ3R,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on January 01, 2025",True,,D84H5H4FTW,False
ZT0BH4O67KZ871A,AMAZEBALLS just wish it had a sim card,"I have mixed feelings about this purchase. Some aspects are good, others are not.",5,https://www.amazon.com/gp/customer-reviews/HTUF8H3S45J8EHL,3T3TJYQT793P4K0,John Doe,https://www.amazon.com/gp/profile/amzn1.account.4ZU0FF9X20ELDFM,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 15, 2025",True,,TNWZPKR57D,True
EV17Y7Q5071I7HZ,Waste of money,"I have mixed feelings about this purchase. Some aspects are good, others are not.",5,https://www.amazon.com/gp/customer-reviews/PESUG16T16HQ9DE,MI1SPBBS69X729Z,John Doe,https://www.amazon.com/gp/profile/amzn1.account.BNNV8RAZQ6MPJ3L,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 25, 2025",False,,6WLCCT2ETP,True
OY7BXMLHR6QENCY,iPhone 11,It's an okay product. It gets the job done but nothing special.,1,https://www.amazon.com/gp/customer-reviews/8CUHU4FBYQKHG90,QILRQEQWFFVBN3F,John Doe,https://www.amazon.com/gp/profile/amzn1.account.UZW5H2OZSEYA0YI,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on May 04, 2025",True,,L0GRN9FXU1,True
7VJA9VE8EPZOVDF,Waste of money,The color is completely different from the pictures. Misleading.,5,https://www.amazon.com/gp/customer-reviews/V4Y9JNT4CLXC3I0,3EXO7NK30OCIY9T,John Doe,https://www.amazon.com/gp/profile/amzn1.account.DN82UYYBRX77F4O,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 09, 2025",True,,B7CGEYYU3W,True
6MEY7MWX0R4FFEG,battery,The phone is very great the only issue I have with it is the screen is kinda burned in one spot but that’s fine because I’m using this as a backup,2,https://www.amazon.com/gp/customer-reviews/MQJLDGQWFXU834C,MWJO7RHXYDQ6ZNB,John Doe,https://www.amazon.com/gp/profile/amzn1.account.Y1W3RFHKOPKMB68,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 25, 2025",False,,S23DKKCK16,True
6LENKROJGGV8WL8,Good price for good phone,"Phone quality was good
Battery life was 80%
Value for money was good
Screen protection was fine",5,https://www.amazon.com/gp/customer-reviews/YJUZXJCKO8IC4Q1,MK04OIG423DFO81,John Doe,https://www.amazon.com/gp/profile/amzn1.account.6WB8X2AUFN8MWN0,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on January 17, 2025",False,,3OUB8A569C,False
OXUESIYJEDA794E,Yellow case,The color is completely different from the pictures. Misleading.,5,https://www.amazon.com/gp/customer-reviews/8LCLERU7TL82MG3,4KJQ87B5YPY8UO0,John Doe,https://www.amazon.com/gp/profile/amzn1.account.J79B0NID6SSO7JC,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 12, 2025",False,,OSUS9VDQGW,False
SG08ZL4B99GDNH1,Exceeded expectations,"It works, but I think there are better options out there.",2,https://www.amazon.com/gp/customer-reviews/8DAVVM990I4VTA6,L0XEJAUZ1KGVNV4,John Doe,https://www.amazon.com/gp/profile/amzn1.account.FI3ZBMXCMRFCA6X,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on May 12, 2025",True,,254X63KV3N,True
262YEC5PVGTW8MD,Undecided,"I bought the iPhone 11 on Amazon and it honestly exceeded all my expectations. The item arrived in perfect condition, well-packaged, and within the estimated delivery time. From the first use, the phone felt fast, smooth, and the display quality was excellent.

The camera is simply outstanding, especially for well-lit photos or portrait mode shots. The battery lasts a long time, and the operating system runs flawlessly. Plus, the design still looks modern and sleek, even though it’s not the newest model.

The best part was the value for the price. Compared to other stores, I found a deal on Amazon that was truly worth it. For what I paid, there’s no other phone that offers as much.

In summary: useful, reliable, and unbeatable quality. Highly recommended.",4,https://www.amazon.com/gp/customer-reviews/SCMJN2VMNP6O2KF,9I6OR7CDY5MG6P4,John Doe,https://www.amazon.com/gp/profile/amzn1.account.6H73YGE1JKWU4NF,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on April 12, 2025",True,,AIQAXFYWRM,False
XQW16ASEH4MXPSS,Not as described,"Fast shipping and looks nice, but phone has a non-Apple battery and the phone isn't consistently compatible with it.  Phone will go from fully charged to 10% within an hour even with no use. Bummer. :(  Not worth $180.",4,https://www.amazon.com/gp/customer-reviews/IQ070EJ0XO2QVK8,LMWH0AHMRR8F65Q,John Doe,https://www.amazon.com/gp/profile/amzn1.account.F0KS75N85ANFIGC,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 01, 2025",False,,0Z5N14D7QG,False
YOZ84VZDDRBR3V4,Love it!,"Great purchase, and the customer service was outstanding. Thank you!",3,https://www.amazon.com/gp/customer-reviews/RASG11CCOCYTB3U,RHKGBXA5QI17J6O,John Doe,https://www.amazon.com/gp/profile/amzn1.account.EPWCQ0S2B9BAJZZ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 23, 2025",False,,9O5KZAWKXL,True
B4MMPTKLTL73K9O,😁,The phone came great everything work overall great to purchase,5,https://www.amazon.com/gp/customer-reviews/6384626F9MI7KYG,SSO1CPPSB17YSD0,John Doe,https://www.amazon.com/gp/profile/amzn1.account.1SRD718306P1OQI,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 02, 2025",False,,Q15QN3PSNP,True
NIA6Z5YAK2JUBG1,Amazing!,"Great purchase, and the customer service was outstanding. Thank you!",3,https://www.amazon.com/gp/customer-reviews/TGI1BVRPNFUPTFY,ULEQOZEUQ2K0TL9,John Doe,https://www.amazon.com/gp/profile/amzn1.account.5EOSIU7MUVXFQFC,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on May 13, 2025",True,,PEJXB72XCJ,False
GV28M7HISJOK47T,Great Replacement!,Highly recommend this item. It arrived quickly and was exactly as described.,3,https://www.amazon.com/gp/customer-reviews/GGTE63E5WOFVTLH,XRORLZVEZ9ARGZ6,John Doe,https://www.amazon.com/gp/profile/amzn1.account.J11M9YABNS24M16,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 07, 2025",True,,L7LCWLJ6BF,True
SE7P9VQJGT41SUI,iPhone 11 64G,Poor quality and bad performance. Very unhappy with this purchase.,1,https://www.amazon.com/gp/customer-reviews/KHAITDISN5JEB2H,D7TYADSN8XHPTJF,John Doe,https://www.amazon.com/gp/profile/amzn1.account.78WSQ7J8ORVJ97W,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on April 24, 2025",True,,DKQP3PU2YH,True
6H8EGUOPCYSKYPP,Poor quality,"It was an absolutely great phone im 16 and needed one great price only thing I would say is get an otterbox case for it, phone was easy to set
Up I use boost mobile, lile i said get the otterbox all iPhones arnt very strong but the case will save you",3,https://www.amazon.com/gp/customer-reviews/1ZI42G0BNPP06F5,2B2CBV747C2E64K,John Doe,https://www.amazon.com/gp/profile/amzn1.account.U815BLPBQMCHT63,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on May 16, 2025",True,,FU7BZ1U9P7,True
LLFPAQDX1HUWWDG,The phone in good and work amazing too,"Seller states “Tested for battery health and guaranteed to have a minimum battery capacity of 80%.” Got the phone today as a replacement for my daughter, the maximum capacity is 74%. Otherwise the phone is in good condition. Hopefully the seller will make this right. I will update my review upon their reply.",4,https://www.amazon.com/gp/customer-reviews/2N7AXH25R8RXVH7,XD10NUS1KTZDOP1,John Doe,https://www.amazon.com/gp/profile/amzn1.account.1J5M3SAP51HSAPG,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on April 25, 2025",True,,VPG7WDRLAE,True
DPAVOQFF50EJZ6K,Check to make sure everything works before shipping.,"Excelente, iphone 11 de 128GB y en excelentes condiciones, lo único físico es ese rayón en una esquina, que con un protector no se notará. La batería esta a 84% Parece totalmente nuevo, estoy muy satisfecho con la compra. Es la segunda vez que compro Iphone renovados y siempre han funcionado muy bien.",4,https://www.amazon.com/gp/customer-reviews/7LE3N3OK7ON4EKM,LT82JH83WGKQX22,John Doe,https://www.amazon.com/gp/profile/amzn1.account.S4K005UO0LAZOXG,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 21, 2025",True,,C4RECVEI8B,False
PJ4V4VHDCWGYUVQ,Perfect!,The product stopped working within a week. Very frustrating experience.,5,https://www.amazon.com/gp/customer-reviews/8AASWGBBF6YQMRI,9VOX09BA8VO2QK6,John Doe,https://www.amazon.com/gp/profile/amzn1.account.K8NS26452I5SKTE,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on January 22, 2025",True,,H2066R07GF,True
H8FHPA39YUDOIZ6,10/10,The product has exceeded my expectations. I will definitely be buying from this seller again.,4,https://www.amazon.com/gp/customer-reviews/BROP8ZYCOJHY2T5,EVRJXGTYNPV5G8Z,John Doe,https://www.amazon.com/gp/profile/amzn1.account.HK8OCO30GRA9F5V,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 02, 2025",False,,IN25LLX7SC,False
H4FLJUWUOH6629V,Disappointed,Fantastic quality for the price. I am very impressed and satisfied.,4,https://www.amazon.com/gp/customer-reviews/GTX1UGUFMQGVLD9,NGKUEBLQ6SCOPY2,John Doe,https://www.amazon.com/gp/profile/amzn1.account.64MWI6QHL2BVA8L,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on April 10, 2025",False,,UZH7YMBP3I,False
